"Gene1","Gene2","Correlation"
"EDA2R","KIT",0.0814248757719458
"CDH17","PLPP1",0.081423288343683
"CFL2","CORIN",0.0814140107080015
"CCDC168","SLIT3",0.0814111569393676
"CEACAM7","MPL",-0.0814046444775659
"FIBCD1","MC5R",-0.08139934814844
"AQP5","EDA2R",-0.0813917492670313
"EPB41L2","SIPA1L3",0.0813864702317514
"BASP1","FFAR4",0.0813844461483879
"CDH17","LRFN2",0.0813823608917778
"MMP25","NCS1",-0.0813710672759954
"DGKB","MS4A15",0.0813667283012273
"LPAR3","PLCD3",-0.0813569164648971
"KISS1R","PTCH2",-0.0813555148068566
"GABRG1","IL12RB1",-0.0813513409908023
"GPC3","PLEKHG4",-0.081348598769564
"EDA2R","ICAM2",-0.081343477580037
"ADD3","SIPA1L3",0.0813375615136235
"SLC5A12","THBS2",0.0813358629661446
"GFRA2","SLC9A2",-0.0813266728554097
"EFNB1","MYO1G",0.0813237187313866
"ADGRL2","PPP1R16B",0.0813201250075117
"CA9","SLC9A2",-0.081308192598976
"ANO2","RFTN2",0.0813018666723609
"CDH17","CYBRD1",0.0812929845852327
"CDH10","LSMEM2",0.0812853301069564
"MS4A1","VANGL1",-0.0812797376835714
"ARHGEF15","ZDHHC2",-0.0812789939763274
"GUK1","SCEL",-0.0812783978876503
"CDH4","CX3CL1",-0.0812783254230181
"PLPP1","SLC13A3",-0.0812683914772161
"KCNK9","SLC5A12",0.0812649746068878
"ADGRD1","ANPEP",0.0812597339684392
"KCNB2","TRO",-0.0812570748212938
"GPC4","LRCH2",0.0812406663769055
"SLC13A3","SLC35G2",0.0812382929459994
"CLDN19","UTRN",0.0812342831263867
"KLK7","SHKBP1",0.0812342569990525
"AQP3","PCDHA5",0.0812307202545411
"EHBP1","EPHB2",0.0812219115345474
"BMX","HLA-A",-0.0812185669349274
"KCNH8","ROBO4",-0.0812110843951305
"SDC2","TNNI2",0.0812024038490934
"LRRIQ3","SLC4A7",0.081189161183469
"DOK3","THBS2",-0.0811784578853868
"CD248","PSD2",-0.0811665811972831
"CDH13","MC5R",0.0811662816957952
"CFL1","SLC14A1",-0.0811647904006049
"ALK","FLVCR1",-0.0811616326253453
"SAMD4A","SLC14A1",0.0811467086491297
"SLCO1A2","ZDHHC2",0.0811421630365353
"CXCR2","SLC26A6",-0.0811416594071644
"MC5R","THBS2",0.0811407521552914
"CLDN9","FLVCR1",-0.081139130756422
"GAB2","GRPR",0.0811390323931464
"NOS1","TNNI2",-0.081138650611037
"GRPR","NTRK2",0.0811294507399754
"CCDC154","GABRG1",-0.0811282140228029
"AQP3","KCNK9",0.081127994993228
"GRIK5","SLC22A18",0.0811199186402882
"CCDC154","DDIT4L",-0.0811036694362992
"EHBP1","MAGI1",0.0811017504554891
"AQP4","TXNIP",0.0810987309687682
"CXCR2","LRRC46",-0.0810883456341652
"PCDHA5","TNFSF13B",-0.0810810763025842
"ALK","CXCR2",-0.0810771870324982
"CSPG4","GNB2",0.0810612231272986
"PLEKHN1","SLIT3",-0.08105971951502
"MMP25","RECK",-0.0810558483341017
"ARRDC4","SCN5A",0.0810475450021834
"EDA2R","KCNB2",-0.0810442217375555
"CACNA1I","CSPG4",0.0810435508019761
"EFR3B","KCNB2",-0.081042585908441
"LPAR3","MBP",-0.0810424649495461
"ATP8A2","GNG2",0.0810403018284487
"FGFR2","PIEZO2",0.0810360875950566
"ADAM12","ICOS",0.0810303381232143
"CD9","MAP4K1",-0.0810294613885671
"CACNA1I","PTPRM",0.0810284938274041
"C3orf14","CLDN9",0.0810240748089965
"MBP","TGFBR2",0.0810235063510718
"RAMP3","SLC4A8",-0.0810080175989377
"KCNK9","TEK",-0.0810010061379386
"PLEKHG4","PSCA",-0.0809965434919137
"PCDHA5","SCUBE3",-0.0809947222712935
"ARRDC4","FLVCR1",-0.0809909368134632
"EPCAM","LINGO1",-0.0809815428521566
"ABCA1","SLC5A12",0.0809788474975965
"OCA2","SDC2",-0.0809690770971297
"DCT","IL6ST",0.0809668807989187
"PTPRG","SAMSN1",0.0809647141857193
"LIPJ","TRAT1",0.080955761253051
"CDH2","CHRNA2",0.0809424290994857
"NCAM1","SLC20A1",0.0809268933596128
"ABCA1","MPL",0.0809261091737739
"CLDN19","LSMEM2",0.0809177330236058
"SUSD2","USP53",-0.0809134705070158
"ERMN","SUSD2",-0.0809118540669368
"CDH10","CFL1",-0.0809046689479851
"AQP1","CCDC136",0.080900844834606
"CD2","GPR160",0.0808994361780064
"LPAR3","LRFN2",0.080897965320735
"CD48","SLC24A2",-0.0808938288711199
"ERBB2","PIK3C2G",0.0808882360869227
"CD48","PLEKHG4",-0.0808871947343034
"PLXNA4","SLC4A8",0.0808652354211539
"AMOTL2","PPP1R16B",0.0808649379146672
"KCNB2","TEK",-0.0808600013400236
"EDNRB","MPL",0.0808516405296076
"CHRNA1","IL2RG",0.0808497947206573
"CNR1","CSPG4",-0.0808478485674146
"AQP3","PTCH2",-0.0808472329962312
"ESAM","SIGLEC7",0.0808454672727694
"LRRIQ3","PLPP1",-0.0808445020775388
"CHRM3","SCN7A",0.0808435618628442
"TBC1D30","ZBED3",0.0808392831160612
"GPC4","NCAM1",0.08083683574068
"MPL","TMC5",-0.0808251893042736
"C3orf14","SCN5A",-0.0808208804783443
"ARHGEF15","PDE3A",0.080800317027359
"MRGPRF","RAB25",-0.0807948943839309
"FKBP2","KLK7",0.080791357605536
"BLNK","HAS1",-0.0807812466055011
"ARHGEF15","LRRIQ3",-0.0807775469954635
"AQP5","MBP",-0.0807764440257095
"GRIK5","VANGL1",-0.0807636204710851
"ADGRD1","NTSR1",0.0807619549188785
"PRIMA1","TRO",0.0807580943223074
"EPS8","FIBCD1",0.0807577157979403
"CDH17","EDNRB",0.0807568827411111
"FKBP2","ROBO4",0.0807535803700701
"ANPEP","TPRN",0.0807525872270315
"B3GALT2","TXNIP",0.0807506280957288
"CLDN19","ERMN",0.0807409842051108
"PCDHB12","SLC13A3",0.0807343200273323
"ARRDC4","MBP",0.0807326918383522
"KISS1R","ROBO3",0.0807262412242869
"CALCRL","FFAR4",0.0807242382929429
"CMTM7","NTRK2",0.0807235197824659
"CDH8","HCAR3",0.080718363325049
"CDH5","LINGO1",0.080706929017561
"AQP1","CST6",-0.0807032153732332
"LIPJ","OCA2",-0.0807017450264374
"ELN","SAMSN1",-0.0806988419336591
"KANK1","LIPJ",-0.0806943831877347
"CLEC4F","PANX2",-0.080682355422899
"CCDC154","SCN7A",-0.0806733255480154
"CLDN18","FKBP2",0.0806708318730956
"MUC1","PTCH2",-0.0806575871608474
"CHRM3","KLK7",0.0806573861896495
"LRFN2","PLEKHN1",-0.0806518225203098
"CEACAM5","GRIK1",0.0806492648547918
"CORIN","SLC27A1",0.0806398168244871
"CCDC154","CCR4",-0.0806361660717365
"AQP5","SLC20A1",-0.0806352756166115
"RGS9BP","SLC5A12",-0.0806345921028148
"CFL2","MCAM",0.080634289194488
"SCUBE3","TXNIP",0.0806337712906986
"CCDC168","SLC24A2",0.0806189123582736
"BASP1","NOS1",0.08061121285583
"CEACAM5","MC5R",-0.0806046557357657
"ABCC4","PCDHA5",0.0806025017151535
"IL12RB1","PARD3B",0.080602235621665
"CEACAM5","TRO",-0.0806019001389066
"GAB2","TMC5",-0.0805974173428487
"PTK7","SLC9A2",-0.0805906116695237
"MC5R","UBE2S",0.0805885139722223
"GPC3","IL2RG",-0.0805773269964029
"ABCG2","FCGBP",0.0805772598710395
"MUC1","MYO1G",0.0805764209637181
"CCDC168","SAMSN1",-0.0805666649699984
"ATP8A2","EDA2R",-0.0805589039610192
"ESAM","NCS1",0.0805555719520978
"ADD3","CDH8",0.0805498616543559
"ADAM33","TRAT1",0.0805424259369503
"CDH13","DGKB",0.0805399827732258
"NCAM1","SLCO1A2",0.0805321449523869
"MAGI1","PRIMA1",0.0805283316936561
"GABRA3","PIK3C2G",-0.080523763675111
"ELN","ZBED3",-0.080518613372327
"ADRA1B","CORIN",0.0805168838211022
"PLPP2","TNNI2",0.0805151680649319
"NTSR1","SLC24A2",0.0805016714885116
"JAM2","PCDHA5",0.0804919348449785
"CD2","CRB3",-0.0804916061928693
"CCDC69","GLP2R",0.0804864635770294
"CALCR","PRRT3",-0.0804793751354728
"CHRNA2","NTSR1",-0.0804788777254866
"MBP","PLEKHG4",0.0804774237693021
"CFL2","PSCA",-0.0804667590820278
"CCR3","MBP",-0.0804628486823887
"BLNK","KANK3",0.0804593855174339
"AQP5","TNNI2",0.0804585511687027
"CSPG4","DCT",0.080458277484025
"ARHGEF15","SCUBE3",-0.0804513509188338
"IYD","SLC22A18",-0.0804477830701977
"ARRDC4","TBC1D30",-0.0804369440730491
"CACNA1E","ERMN",0.0804324004740254
"NT5E","SLC4A8",0.0804093726016966
"ABCB1","ITGB3",0.080408560513877
"CCR2","GABRA2",0.0804055225195782
"CDH17","NOS1",0.0803999636661087
"PSD2","TBC1D30",0.080398294363453
"CDH2","FGFR2",0.0803934489138099
"PANX2","PIK3C2G",-0.080393161405997
"ARRDC4","CX3CL1",-0.0803894159497136
"ADGRL2","CCR4",0.0803880550395273
"ESAM","PDE3A",0.0803838771561517
"EPS8","SLC13A3",-0.0803786100931478
"DOK3","PLEKHG4",-0.080374264812274
"CSPG4","JAM2",0.0803667654345774
"KISS1R","USP53",-0.080364961168053
"ANKRD35","MS4A1",-0.0803638142881669
"ABCC3","NTSR1",0.0803575548696796
"CNR1","TREML4",0.0803448280319947
"HAS1","NRXN1",0.0803401798033162
"ADAM22","SLC27A1",-0.0803250993618616
"LRRC46","RHOJ",-0.0803127880023108
"ABCC3","CNR1",0.0802973094107733
"BASP1","CDH13",0.0802903682693189
"FAM171A1","GNG2",-0.0802761925431738
"CEACAM7","CRYBG3",0.080272731373557
"GNG2","NRXN1",0.080261787177894
"CDH17","COBLL1",0.0802607094629025
"FER1L5","SLC5A12",0.080243635793976
"CLEC4F","ILDR2",0.080233669570189
"CACNA1I","EDNRB",0.0802327101411957
"ADRB2","PSCA",-0.0802280513885573
"AQP1","SLC22A18",-0.0802261101944903
"AQP1","PIK3C2G",0.0802226867153855
"ADGRD1","LPAR3",-0.0802180601381559
"GFRA2","KCNH8",0.0802074261473566
"KISS1R","SLC35G2",-0.0802058457090608
"SLC9A2","TTC7B",-0.080205718596227
"FBLN7","GPC3",0.0802046226690572
"MAGI1","RAB25",0.0801937104791227
"CDH13","LGR6",0.080189464677392
"RAI2","ZBED3",-0.0801800939898726
"ANKRD35","FZD4",-0.0801763723526967
"CDH10","PLAUR",-0.0801713568439283
"CX3CL1","HCAR3",-0.0801711799563748
"EZR","FAM171A1",-0.0801699596933002
"MCAM","NOS1",-0.0801663752258684
"CDH5","SCN5A",-0.0801637388886022
"GRIK5","TGFBR2",-0.0801553354011231
"LRRC46","ROBO4",-0.0801453539807354
"CXCR2","NECTIN4",-0.080144111957819
"PIEZO2","SUSD2",-0.0801398235271478
"PRIMA1","TREML4",-0.080132252501593
"OXGR1","PCDHB12",-0.0801303662291916
"FCGBP","ITGA7",0.0801271972325833
"CCDC154","TRABD2B",0.0801241176662292
"ELN","MUC1",-0.0801202267157505
"GABRA3","MCAM",0.0801181418650147
"GYPC","SEMA6D",0.0801084436503064
"CSPG4","SLCO5A1",-0.0800966357389929
"EFNB1","SLC19A1",0.0800951858883779
"GPRIN1","MUC1",0.0800914243584601
"MS4A1","PSD2",-0.0800904057653414
"CD48","TNNI2",0.0800884145582646
"OXGR1","TEK",-0.080088362979715
"EDA2R","PCDHA5",0.080084131009588
"ARRDC4","MS4A15",0.0800743095861507
"KCNK9","PTPRG",0.0800711428777357
"GABRA3","LRRC46",0.0800619638868439
"GABRG1","SLC4A8",0.0800615133591137
"CLIC5","FBLN7",-0.0800553502384714
"NTNG1","ZBED3",-0.0800534352249291
"B3GALT2","CHRM3",0.0800518544054948
"GABRA2","GPRIN1",-0.0800496469554376
"PTPRB","ZDHHC2",0.0800478174438709
"GRIK1","ITGA7",0.0800464708710669
"ABCC3","NTRK2",0.0800446083916924
"EHD2","PDE3A",0.0800144837665155
"CA9","GRIK1",-0.0800106811157986
"GLP2R","PLCD3",-0.0800104380792233
"CA9","FFAR4",-0.0800088357999069
"APBB1","PLEKHN1",-0.0800068128204599
"GRIK1","TRABD2B",0.0800054418826613
"C3orf14","SVIL",-0.0799806041822051
"CEACAM7","SVIL",-0.0799788598170456
"AMOTL2","KLK7",0.0799769430209503
"PSD2","SLC16A7",0.0799708991657058
"FER1L5","TNFRSF9",-0.0799655884096973
"CHRNA1","LRRC46",0.0799651820685818
"KANK1","PANX2",0.0799505528948635
"CCDC154","CLCA4",-0.0799503713414945
"PRRT3","SLC1A6",0.0799449071704034
"GPR160","ITGA7",-0.079938535225205
"CCR2","OCA2",-0.0799355452863522
"ERBB2","RECK",-0.0799338677061233
"CRHR2","PLCD3",-0.0799211851853032
"CFL2","GYPC",0.079915974525649
"COBLL1","PSD2",0.0799142548893085
"GPR160","HLA-A",0.0799071146638386
"EFNB1","GLP2R",-0.079905427913885
"NTSR1","SLC35G2",0.0798987121483355
"MAP4K1","MC5R",-0.0798979072257846
"CHRM3","TMEM40",-0.0798961986014858
"GABRG1","MPL",0.0798842864613816
"ITGA7","MYO1G",-0.0798795580535043
"LIPJ","VANGL1",0.0798717912879884
"COL17A1","VANGL1",0.0798533320631044
"RAB3B","TEK",0.0798510458219952
"SCEL","SLC13A3",-0.0798472378744393
"ADAM12","SLCO5A1",0.0798467639023247
"CD248","KLK7",0.0798369519456907
"OXGR1","PTK7",0.0798359752814572
"CACNA1I","DNAJC18",0.0798233026881552
"AQP4","KCNK9",-0.0798101681514038
"CST6","THBS2",0.0798023530335925
"CACNA1I","CALCR",0.0797904467934169
"KISS1R","TBC1D30",-0.079787813680557
"DCT","TMC5",-0.0797878084079595
"HAS1","SAMD4A",0.0797855872513691
"CD248","RGS9BP",-0.0797843599568664
"F2RL3","FGFR2",-0.079784173206981
"CRYBG3","ITGA7",-0.0797697366009346
"CD48","GUK1",-0.0797684919108124
"PSCA","SHKBP1",0.0797513271335056
"EPB41L2","RAMP3",-0.0797391550866722
"CACNA1I","CRYBG3",0.079726815938268
"FBLN7","MAP4K1",0.0797254959388996
"ICAM2","MS4A15",0.0797229268251949
"CCDC69","CLDN3",-0.0797170772795955
"CCR2","GRIK5",-0.0796938885052269
"FIBCD1","MS4A15",0.0796922316914135
"CNR1","NT5E",0.0796836117901638
"GABRA3","LIPJ",-0.0796811119403294
"FKBP2","GRIK1",0.0796764136639934
"FILIP1L","GYPC",0.0796710831983699
"ELN","MBP",-0.0796690854361674
"AQP4","CCR2",0.0796613595558353
"EFNB1","IL2RG",0.0796585036283103
"CD9","ICOS",-0.0796538509933281
"LRFN2","SVIL",-0.0796347696418103
"CHRM3","CNR1",-0.0796259647951728
"ADD3","TNNI2",-0.0796233427638384
"CACNA1I","SLC19A1",-0.0796175288465765
"GABRG1","PLCD3",-0.0796040204847292
"PIK3C2G","PSD2",0.07960134567173
"LRFN2","SLC4A7",-0.0795980176752342
"B3GALT2","FLVCR1",0.0795974411930238
"MPL","PTPRM",0.0795933107971639
"AMOTL2","NTSR1",0.0795910650333577
"CLDN3","GABRA3",-0.0795859520180712
"PRIMA1","PSD2",0.0795833247192145
"PIEZO2","TNFSF13B",-0.0795812107904428
"APBB1","SAMD4A",0.0795776395195913
"CCR4","PKP3",-0.0795755179125586
"HAS1","TMEM40",0.0795729268297425
"CXCR2","FKBP2",-0.0795550029857681
"CD9","SIPA1L3",0.079553098160751
"ADD3","DDIT4L",0.0795502891703799
"ANO2","GNG2",0.0795341183946852
"EZR","PSD2",-0.0795311029853266
"AQP3","EHBP1",-0.079520234695474
"ADD3","CST6",-0.0795162893805943
"CFL2","TBC1D30",-0.0795058935624505
"SLC16A7","TNNI2",-0.0795012357520004
"CHRNA1","PDE3A",0.0794926191909503
"ELN","SCN7A",0.0794925389223254
"LOXHD1","SLCO5A1",0.0794915100984067
"BLNK","VANGL1",0.0794894254701496
"ERBB2","RAI2",-0.0794813805875859
"ADD3","CSPG4",-0.0794811368129838
"GPR160","SAMD4A",0.0794755972140964
"ADD3","GABRA3",0.079467554475213
"CEACAM5","LGR6",-0.079465930997032
"ADAM12","ERBB2",-0.0794542832716617
"FZD4","MAGI1",0.0794538539288547
"GPC4","LINGO1",0.0794536545778266
"ADRB2","MCAM",-0.0794493597326624
"DUS1L","NRXN1",-0.0794369369948593
"KCNH8","TNFRSF9",-0.0794332043886383
"EPHB2","PTCH2",-0.0794145541579782
"CSPG4","VANGL1",0.0794115367316894
"TNFRSF9","TTC7B",-0.0794087570061204
"CDH4","ITGB3",0.0794058805951233
"PTPRM","RGS19",-0.0794050991296257
"ADRB2","MMP25",0.0793934977096032
"BASP1","GALR1",0.079390305162067
"CLEC4F","DCT",0.0793840548926844
"ATP8A2","ROBO3",0.079383557667872
"CNR1","LINGO1",-0.0793800338714016
"FGFR2","MYO1G",-0.0793778308894537
"CYBRD1","FGFR2",0.0793759229159425
"IL2RG","LRFN2",0.0793713790697034
"AADAT","HAS1",0.0793691867986095
"F2RL3","FBLN2",0.0793656055062319
"ARHGAP19","SLC19A1",0.0793559055907107
"GLP2R","PCDHB4",0.0793272249781312
"FBLN2","KLHDC7B",-0.0793181137470238
"CLCA4","CX3CR1",0.0793158089830364
"GRIK1","SCEL",0.0793142619996624
"MYO1G","PLCD3",-0.0793019259705397
"GPR160","MCEMP1",-0.0792986563916458
"ABCB1","AQP5",-0.0792955947181814
"APOBR","SEMA6D",-0.0792923043281984
"CEACAM5","LRP1",0.079291850920229
"ADAM22","SDC2",0.0792907157179633
"SDC2","TRABD2B",0.0792867123569382
"SLC4A8","SLC5A12",0.0792762400743646
"PTK7","TTC7B",0.0792754223543397
"CYBRD1","LRRC46",-0.0792739892195832
"GABRA3","OXGR1",-0.0792701716440544
"EHBP1","LRRC46",-0.0792700493662642
"CORIN","GABRG1",0.0792694697973693
"ANO2","MYO1G",-0.0792692856246142
"MYO1G","RGS9BP",-0.0792684580402761
"SLC22A18","TNFRSF9",-0.07926809028792
"CA9","SLCO1A2",-0.0792677142720376
"MS4A15","PKP3",0.0792651938298055
"JAM2","RGS9BP",-0.0792629101304291
"AQP4","SAMSN1",0.0792622025077995
"GABRA3","TNFRSF9",-0.0792546987157605
"CCDC168","SLC20A1",0.0792528589607436
"CMTM7","SVIL",-0.0792528265623744
"PTCH2","PTPRG",-0.0792499588597823
"CRB3","EDA2R",-0.0792430337060758
"ADRB2","KCNH8",-0.0792391337507617
"MUC1","TNNI2",0.0792391221683865
"CDH10","CX3CR1",-0.0792351009983855
"LSMEM2","ZBED3",0.079232633782305
"DCT","ILDR2",0.0792307968971733
"CLDN18","NECTIN4",-0.0792163762139322
"CCR3","CDH8",-0.0792121029634761
"CCDC168","CCR3",-0.079212093229289
"CCDC69","DUS1L",-0.0792120211699256
"ELN","PRRT3",-0.0792080061222688
"KANK3","SDC2",0.0792046536708577
"CEACAM7","PTPRM",-0.0791997747800657
"AMOTL2","SLC35G2",0.0791989690328478
"CCR2","CEACAM5",0.079193604216351
"CSF1","VANGL1",0.0791885008738706
"PLAUR","VANGL1",0.0791884072756972
"ARHGAP19","TMC5",-0.0791847787095732
"CCDC154","CCR2",-0.0791823919415618
"ESAM","MS4A15",-0.0791776042674951
"KANK3","MC5R",-0.0791728818581976
"KISS1R","MMP25",0.0791722749550933
"CXCR2","PLXNA4",0.0791634362235823
"KLHDC7B","MRGPRF",0.0791617233843407
"GLP2R","IL12RB1",-0.0791548948743973
"KISS1R","MAS1L",-0.07915370115392
"FFAR4","LRCH2",-0.0791483177779641
"GPR160","SVIL",0.0791471864375523
"SLC16A7","SRCIN1",-0.0791464147286667
"EPCAM","PRIMA1",0.0791433712796411
"B3GALT2","LRRIQ3",0.0791375439241244
"FILIP1L","PTK7",0.0791349382157057
"MC5R","PLPP1",-0.0791175860298857
"JAM2","NCS1",-0.0791135449724155
"CCR2","CDH13",0.0791100194693274
"NRXN1","PANX2",-0.0791056766846424
"KCNB2","PTPRG",-0.079095574427138
"C3orf14","CD2",-0.0790942492861579
"ADD3","EPCAM",-0.0790895794730688
"GFRA2","GUK1",0.0790838383616791
"MYO1G","UTRN",0.079080731899899
"CCDC69","GNB2",-0.0790749086964177
"KLHDC7B","SLCO5A1",0.0790687099042738
"ITGB3","ZBED3",-0.0790644242999495
"SIGLEC7","TMEM40",-0.0790633466566039
"HSH2D","PRIMA1",-0.0790589527391673
"EPHB2","GPR160",-0.0790583964609651
"ARHGAP19","FGFR2",0.079055262269377
"HSH2D","MCEMP1",0.0790532574794423
"CLCA4","FZD4",0.0790502709696011
"ANKRD35","NTSR1",0.0790459741300234
"CCDC69","DNAJC18",0.079045968428423
"MCEMP1","UBE2S",0.0790402365789419
"CX3CR1","PLAUR",-0.0790289118086852
"CA9","CCR3",-0.079028326608361
"PSD2","TTC7B",0.0790281235287343
"FILIP1L","SLCO5A1",0.0790265376528199
"HCAR3","LOXHD1",0.0790254319602659
"ADRA1B","TBC1D30",0.0790250758856803
"FIBCD1","KCNB2",-0.0790188496260265
"AADAT","TTC7B",0.079018300694069
"MC5R","PKP3",-0.0790164876868777
"CHRM3","PTCH2",0.0790164074831087
"ERBB2","FILIP1L",-0.0790130601921816
"GRPR","SLCO1A2",0.0790036838856902
"KLK7","ZBED3",-0.0789947001612099
"SCN5A","SLC14A1",-0.0789817961300687
"SLC4A4","SLC9A2",0.0789672658036497
"MPL","MYO1G",-0.0789625775083193
"CMTM7","TPRN",0.0789614151928208
"CLDN3","RAI2",-0.0789606908139696
"HAS1","SVIL",-0.0789535856149744
"CLDN3","F2RL3",0.0789528465122476
"CD99L2","LIPJ",0.0789494073475905
"CCDC136","LRRIQ3",0.0789485747147069
"ITGA7","UBE2S",0.0789474334793562
"EHD2","USP53",-0.0789447694960657
"ANPEP","DCT",-0.0789419734603109
"COL17A1","LRFN2",0.078936188700487
"GRPR","SAMD4A",0.0789184597673619
"ATP8A2","RAMP3",-0.0789123966158113
"C3orf14","GALR1",-0.078910705864858
"GNB2","NT5E",-0.0789000252902014
"ALK","CFL2",0.0788912317761972
"DCT","EPS8",0.0788874002566568
"GPRIN1","PSCA",-0.0788704245145542
"MAS1L","PLAUR",-0.0788686747662841
"EPB41L2","SLC1A6",-0.0788672242052018
"PTPRG","SCUBE3",0.0788661937249253
"CEACAM7","LRFN2",0.0788584244082841
"FBLN2","SLC4A7",0.0788516271701687
"CLEC4F","TEK",0.0788469749952916
"ADAM12","GPC3",0.0788387008884733
"ADGRL2","SLC5A12",0.0788276035608225
"CD99L2","LOXHD1",0.0788274686279833
"CLDN9","TEK",-0.0788213624565844
"APBB1","SLC22A18",0.0788168781795733
"CLDN9","SLCO1A2",-0.0788127208963289
"CD9","ZBED3",-0.0787998104262037
"APBB1","CCR4",-0.0787985604475789
"ARHGEF15","LRCH2",0.0787984712075353
"LPAR6","PIK3C2G",-0.0787947489906791
"LRRIQ3","TRO",0.0787945039078788
"CYBRD1","ICOS",0.0787919193965345
"EZR","MC5R",-0.0787916732564896
"ADAM12","MS4A15",-0.078790402399151
"ADGRA2","FFAR4",0.0787858440330521
"BLNK","CCDC136",-0.0787822284244446
"CCR3","RECK",0.0787811379369388
"APBB1","CALCRL",-0.0787608645517572
"CEACAM7","HSH2D",0.078760231056307
"PRRT3","SHKBP1",0.0787502370936957
"KCNB2","PLPP1",-0.0787406781231288
"FKBP2","PRKD1",-0.0787346191269555
"ELN","SLC26A6",0.0787310416465292
"FIBCD1","LPAR3",0.0787294390744368
"DCT","RGS9BP",0.0787258400158293
"CX3CR1","PSCA",-0.0787247206639003
"ADAM22","NCS1",-0.0787185834180027
"HCAR3","SDC2",-0.0787139681960217
"SLC13A3","TMEM40",-0.0787058914910301
"GRIK5","HCAR3",0.0787026679431773
"ESAM","FCGBP",0.0786913708355246
"CLCA4","IYD",0.0786891740227462
"LSMEM2","RHOJ",0.0786736703278004
"AQP3","CFL2",0.0786518565488964
"ERMN","FBLN2",0.0786504225478225
"EHD2","HSH2D",0.0786411584207435
"ADGRD1","MCEMP1",0.0786370737641637
"AADAT","SLC35G2",0.0786295939290633
"COL17A1","EPS8",0.0786279864875273
"FBLN7","LRRC46",0.0786272148064605
"MAGI1","SUSD2",0.0786259118131567
"EDNRB","PLEKHG4",-0.0786237222492786
"EHD2","LRRIQ3",-0.0786177644003342
"CRHR2","LPAR6",0.0786132755402413
"CLDN18","ICOS",-0.0786039399259625
"CMTM7","COL17A1",-0.0785946150386328
"NRXN1","XYLT1",0.0785931315248141
"SRCIN1","TEK",-0.0785886676840212
"AQP3","NTNG1",-0.0785867957488598
"KLHDC7B","SLC19A1",-0.0785810837412541
"LPAR3","TPRN",0.0785790013658915
"CD248","LOXHD1",0.0785785683805852
"GABRA2","KLK7",-0.0785763144226126
"NTRK2","PCDHB4",-0.0785572054415453
"GUK1","RAI2",0.0785428233428065
"BASP1","SDC2",0.0785393611612082
"EDNRB","LRFN2",0.0785382452519018
"ANPEP","CDH10",-0.0785308663377558
"CD48","MUC1",0.0785236511707086
"CX3CR1","EFNB1",0.0785217216496513
"GABRG1","SLC19A1",-0.0785167497518365
"SLC27A1","TEK",-0.07850420938049
"CEACAM5","COL17A1",0.07849855976311
"ALK","SLC13A3",0.0784968999271232
"AQP1","B3GALT2",-0.078496778064728
"CRB3","SLC9A2",-0.0784775548782279
"ADAM33","GAB2",-0.0784763152464605
"NT5E","SLC27A1",0.0784731164689973
"AADAT","KCNB2",0.0784670581936239
"ICAM2","PLCD3",0.0784611338947893
"ANO2","CHRNA1",0.0784490516598312
"SERINC2","TBC1D30",-0.0784404012358797
"F2RL3","RGS9BP",0.0784301129169951
"MPL","SLC5A12",-0.0784271464758367
"CLIC5","CST6",-0.0784270217586216
"B3GALT2","MS4A15",-0.0784268096429191
"NRXN1","TXNIP",-0.0784256906946475
"KCNK9","NTNG1",0.0784153637170134
"GABRA3","PANX2",-0.0784087868099842
"ESAM","UTRN",-0.078381303435275
"CORIN","SIGLEC7",0.0783807381868525
"DGKB","EFNB1",-0.0783733286870264
"BASP1","TMC5",0.0783729348710766
"PPP1R16B","TTC7B",0.0783541019178673
"SLC4A4","VANGL1",0.078353888554944
"ANKRD35","CCDC168",-0.0783315002567797
"ALK","MCAM",0.0783190883268707
"CCDC69","DCT",-0.0783093511640512
"CLDN19","MCAM",0.0782949346847727
"ERBB2","PLAUR",0.0782861234301992
"CHRM3","ITGA7",0.0782859752187584
"FBLN2","GABRA3",-0.078281767844008
"CCDC136","SIGLEC7",0.078281227164498
"ARRDC4","PCDHA5",0.0782576950065214
"PANX2","PCDHB4",-0.0782496403120692
"ADGRD1","NECTIN4",0.0782490421650542
"DUS1L","IL12RB1",0.0782354298293935
"FLVCR1","GRPR",0.0782353075010997
"CFL2","CLDN18",0.0782323052146074
"PRIMA1","SLC1A6",0.0782215218743267
"PSD2","THBS2",0.078219914221412
"RGS9BP","TRAT1",-0.0782058092759296
"PRIMA1","RAB25",0.0782022006004449
"ADAM12","ATP8A2",0.0781956773341976
"AADAT","TEK",-0.0781759834501727
"FIBCD1","SCN5A",0.0781750164330188
"NTSR1","RAB25",-0.0781660372357113
"MBP","NCS1",-0.0781638500600879
"CCDC136","RHOJ",0.0781561850880943
"CLDN3","FIBCD1",-0.0781556729506625
"APBB1","GPC4",-0.0781530064756607
"GYPC","SLC9A2",-0.0781469018650187
"EPB41L2","HAS1",-0.0781455444045995
"HCAR3","LIPJ",0.0781416880335045
"ELN","MS4A15",0.0781216937063956
"EFR3B","MCEMP1",-0.0781212012431479
"DCT","MS4A15",0.0781195878513823
"ELN","PTPRG",0.0781105984331353
"RAB25","RGS19",0.0780974460680932
"CLDN19","PCDHB4",0.0780944871241035
